Request id,Pickup point,Status,Request timestamp.3
4967,Airport,No Cars Available,2016 18:36:36
4954,Airport,No Cars Available,2016 18:37:26
4965,Airport,No Cars Available,2016 18:38:01
4972,Airport,No Cars Available,2016 18:44:15
4983,City,No Cars Available,2016 18:44:16
4989,Airport,No Cars Available,2016 18:45:12
4973,Airport,No Cars Available,2016 18:45:17
4980,Airport,No Cars Available,2016 18:47:22
4982,Airport,No Cars Available,2016 18:47:23
4970,Airport,No Cars Available,2016 18:47:37
4984,Airport,No Cars Available,2016 18:48:28
4990,Airport,No Cars Available,2016 18:48:36
4985,Airport,No Cars Available,2016 18:48:45
4992,Airport,No Cars Available,2016 18:48:59
4991,Airport,No Cars Available,2016 18:49:48
4979,Airport,No Cars Available,2016 18:49:50
4994,Airport,No Cars Available,2016 18:52:21
4993,Airport,No Cars Available,2016 18:53:04
4988,Airport,No Cars Available,2016 18:53:59
4995,Airport,No Cars Available,2016 18:55:12
5000,Airport,No Cars Available,2016 18:56:45
5002,Airport,No Cars Available,2016 18:56:55
5004,Airport,No Cars Available,2016 18:57:20
5006,Airport,No Cars Available,2016 18:57:54
5007,Airport,No Cars Available,2016 18:58:17
5003,Airport,No Cars Available,2016 18:58:31
5009,Airport,No Cars Available,2016 19:00:24
4999,Airport,No Cars Available,2016 19:01:06
5008,Airport,No Cars Available,2016 19:02:20
5011,Airport,No Cars Available,2016 19:02:20
5014,City,No Cars Available,2016 19:02:30
5015,Airport,No Cars Available,2016 19:04:05
5005,Airport,No Cars Available,2016 19:04:18
5010,Airport,No Cars Available,2016 19:05:28
5026,Airport,No Cars Available,2016 19:05:47
5022,Airport,No Cars Available,2016 19:06:09
5016,Airport,No Cars Available,2016 19:06:13
5021,Airport,No Cars Available,2016 19:06:43
5020,Airport,No Cars Available,2016 19:08:13
5018,Airport,No Cars Available,2016 19:09:22
5037,Airport,No Cars Available,2016 19:10:01
5027,Airport,No Cars Available,2016 19:10:41
5030,Airport,No Cars Available,2016 19:11:50
5034,Airport,No Cars Available,2016 19:12:03
5028,Airport,No Cars Available,2016 19:13:31
5036,Airport,No Cars Available,2016 19:17:42
5048,Airport,No Cars Available,2016 19:18:29
5035,Airport,No Cars Available,2016 19:18:43
5040,Airport,No Cars Available,2016 19:20:18
5043,Airport,No Cars Available,2016 19:20:59
5059,Airport,No Cars Available,2016 19:21:15
5047,Airport,No Cars Available,2016 19:22:15
5045,Airport,No Cars Available,2016 19:22:50
5055,Airport,No Cars Available,2016 19:24:18
5044,Airport,No Cars Available,2016 19:24:24
5062,Airport,No Cars Available,2016 19:24:34
5057,Airport,No Cars Available,2016 19:24:50
5049,Airport,No Cars Available,2016 19:25:41
5054,Airport,No Cars Available,2016 19:26:40
5052,Airport,No Cars Available,2016 19:26:41
5046,Airport,No Cars Available,2016 19:27:26
5058,Airport,No Cars Available,2016 19:27:35
5053,Airport,No Cars Available,2016 19:28:12
5063,Airport,No Cars Available,2016 19:29:37
5068,Airport,No Cars Available,2016 19:30:46
5065,Airport,No Cars Available,2016 19:31:43
5069,Airport,No Cars Available,2016 19:33:02
5067,Airport,No Cars Available,2016 19:34:56
5074,Airport,No Cars Available,2016 19:36:02
5073,Airport,No Cars Available,2016 19:36:34
5072,Airport,No Cars Available,2016 19:38:32
5078,Airport,No Cars Available,2016 19:39:27
5083,Airport,No Cars Available,2016 19:41:27
5080,Airport,No Cars Available,2016 19:44:00
5085,Airport,No Cars Available,2016 19:44:45
5077,Airport,No Cars Available,2016 19:45:37
5084,Airport,No Cars Available,2016 19:46:14
5090,Airport,No Cars Available,2016 19:47:18
5092,Airport,No Cars Available,2016 19:47:30
5082,Airport,No Cars Available,2016 19:49:25
5091,Airport,No Cars Available,2016 19:49:28
5087,Airport,No Cars Available,2016 19:50:05
5093,Airport,No Cars Available,2016 19:52:10
5081,Airport,No Cars Available,2016 19:52:43
5102,Airport,No Cars Available,2016 19:53:40
5114,Airport,No Cars Available,2016 19:54:10
5094,Airport,No Cars Available,2016 19:54:29
5103,Airport,No Cars Available,2016 19:56:17
5101,City,No Cars Available,2016 19:56:21
5107,City,No Cars Available,2016 19:57:06
5119,Airport,No Cars Available,2016 19:57:52
5104,Airport,No Cars Available,2016 19:58:32
5109,Airport,No Cars Available,2016 19:59:18
5112,Airport,No Cars Available,2016 19:59:48
5117,Airport,No Cars Available,2016 19:59:48
5099,Airport,No Cars Available,2016 19:59:58
5118,City,No Cars Available,2016 20:00:48
5106,Airport,No Cars Available,2016 20:00:55
5110,Airport,No Cars Available,2016 20:02:23
5111,Airport,No Cars Available,2016 20:03:50
5120,Airport,No Cars Available,2016 20:04:55
5121,Airport,No Cars Available,2016 20:06:35
5123,Airport,No Cars Available,2016 20:06:40
5124,Airport,No Cars Available,2016 20:07:58
5127,Airport,No Cars Available,2016 20:08:34
5126,Airport,No Cars Available,2016 20:09:06
5125,Airport,No Cars Available,2016 20:09:13
5113,City,No Cars Available,2016 20:09:49
5130,Airport,No Cars Available,2016 20:10:11
5129,Airport,No Cars Available,2016 20:10:31
5138,Airport,No Cars Available,2016 20:12:41
5128,Airport,No Cars Available,2016 20:12:46
5131,City,No Cars Available,2016 20:13:12
5134,Airport,No Cars Available,2016 20:13:32
5137,Airport,No Cars Available,2016 20:13:35
5143,Airport,No Cars Available,2016 20:14:35
5140,Airport,No Cars Available,2016 20:14:50
5139,Airport,No Cars Available,2016 20:15:50
5135,Airport,No Cars Available,2016 20:16:25
5146,Airport,No Cars Available,2016 20:16:45
5148,Airport,No Cars Available,2016 20:18:17
5151,Airport,No Cars Available,2016 20:19:48
5136,Airport,No Cars Available,2016 20:20:39
5147,Airport,No Cars Available,2016 20:21:30
5159,Airport,No Cars Available,2016 20:22:44
5152,Airport,No Cars Available,2016 20:23:19
5162,Airport,No Cars Available,2016 20:24:20
5161,Airport,No Cars Available,2016 20:24:33
5150,Airport,No Cars Available,2016 20:26:03
5156,Airport,No Cars Available,2016 20:26:14
5155,Airport,No Cars Available,2016 20:26:22
5158,Airport,No Cars Available,2016 20:27:10
5170,Airport,No Cars Available,2016 20:29:01
5165,Airport,No Cars Available,2016 20:30:55
5169,Airport,No Cars Available,2016 20:31:29
5157,Airport,No Cars Available,2016 20:31:56
5177,Airport,No Cars Available,2016 20:33:07
5167,Airport,No Cars Available,2016 20:33:29
5173,Airport,No Cars Available,2016 20:33:48
5168,Airport,No Cars Available,2016 20:33:53
5166,Airport,No Cars Available,2016 20:34:28
5183,Airport,No Cars Available,2016 20:34:55
5178,Airport,No Cars Available,2016 20:35:30
5180,Airport,No Cars Available,2016 20:36:38
5179,Airport,No Cars Available,2016 20:37:22
5172,Airport,No Cars Available,2016 20:37:49
5182,Airport,No Cars Available,2016 20:38:19
5181,Airport,No Cars Available,2016 20:39:20
5187,Airport,No Cars Available,2016 20:42:36
5189,Airport,No Cars Available,2016 20:44:16
5186,Airport,No Cars Available,2016 20:45:34
5191,City,No Cars Available,2016 20:46:54
5188,Airport,No Cars Available,2016 20:48:19
5196,Airport,No Cars Available,2016 20:48:23
5190,Airport,No Cars Available,2016 20:49:42
5201,Airport,No Cars Available,2016 20:50:20
5197,Airport,No Cars Available,2016 20:50:35
5195,Airport,No Cars Available,2016 20:50:45
5192,Airport,No Cars Available,2016 20:52:06
5211,Airport,No Cars Available,2016 20:52:29
5204,City,No Cars Available,2016 20:53:20
5203,Airport,No Cars Available,2016 20:54:01
5206,Airport,No Cars Available,2016 20:54:14
5212,Airport,No Cars Available,2016 20:55:44
5218,Airport,No Cars Available,2016 20:56:01
5205,Airport,No Cars Available,2016 20:56:53
5215,Airport,No Cars Available,2016 20:58:21
5213,Airport,No Cars Available,2016 21:01:14
5229,Airport,No Cars Available,2016 21:02:42
5223,Airport,No Cars Available,2016 21:03:46
5220,Airport,No Cars Available,2016 21:04:06
5222,Airport,No Cars Available,2016 21:05:08
5226,Airport,No Cars Available,2016 21:05:37
5238,Airport,No Cars Available,2016 21:06:15
5236,Airport,No Cars Available,2016 21:06:40
5231,Airport,No Cars Available,2016 21:08:03
5230,Airport,No Cars Available,2016 21:09:10
5237,Airport,No Cars Available,2016 21:09:26
5232,Airport,No Cars Available,2016 21:10:04
5240,Airport,No Cars Available,2016 21:11:16
5233,City,No Cars Available,2016 21:11:18
5239,Airport,No Cars Available,2016 21:12:36
5242,Airport,No Cars Available,2016 21:13:02
5246,Airport,No Cars Available,2016 21:13:41
5228,Airport,No Cars Available,2016 21:14:49
5249,Airport,No Cars Available,2016 21:15:21
5245,Airport,No Cars Available,2016 21:17:05
5257,Airport,No Cars Available,2016 21:18:16
5247,Airport,No Cars Available,2016 21:18:25
5244,Airport,No Cars Available,2016 21:18:49
5252,Airport,No Cars Available,2016 21:22:57
5250,Airport,No Cars Available,2016 21:23:38
5253,Airport,No Cars Available,2016 21:23:40
5256,Airport,No Cars Available,2016 21:24:01
5261,Airport,No Cars Available,2016 21:25:25
5260,Airport,No Cars Available,2016 21:26:42
5258,Airport,No Cars Available,2016 21:27:13
5267,Airport,No Cars Available,2016 21:28:13
5262,Airport,No Cars Available,2016 21:28:54
5259,Airport,No Cars Available,2016 21:30:20
5265,Airport,No Cars Available,2016 21:30:22
5280,Airport,No Cars Available,2016 21:34:50
5279,Airport,No Cars Available,2016 21:34:54
5264,Airport,No Cars Available,2016 21:34:56
5281,Airport,No Cars Available,2016 21:35:55
5269,Airport,No Cars Available,2016 21:36:33
5277,Airport,No Cars Available,2016 21:37:00
5282,Airport,No Cars Available,2016 21:37:02
5278,Airport,No Cars Available,2016 21:38:13
5283,Airport,No Cars Available,2016 21:39:15
5274,Airport,No Cars Available,2016 21:40:58
5301,Airport,No Cars Available,2016 21:48:17
5296,Airport,No Cars Available,2016 21:49:15
5299,Airport,No Cars Available,2016 21:49:20
5293,Airport,No Cars Available,2016 21:50:36
5292,Airport,No Cars Available,2016 21:52:13
5302,Airport,No Cars Available,2016 21:53:35
5303,Airport,No Cars Available,2016 21:54:00
5298,Airport,No Cars Available,2016 21:54:37
5304,Airport,No Cars Available,2016 21:56:00
5305,Airport,No Cars Available,2016 21:56:02
5308,Airport,No Cars Available,2016 21:58:07
5309,Airport,No Cars Available,2016 21:58:18
5312,Airport,No Cars Available,2016 21:58:40
5311,Airport,No Cars Available,2016 22:00:48
5306,Airport,No Cars Available,2016 22:01:48
5307,Airport,No Cars Available,2016 22:03:36
5310,Airport,No Cars Available,2016 22:04:21
5315,Airport,No Cars Available,2016 22:05:34
5314,Airport,No Cars Available,2016 22:05:56
5322,Airport,No Cars Available,2016 22:06:23
5316,Airport,No Cars Available,2016 22:06:30
5319,Airport,No Cars Available,2016 22:08:03
5317,Airport,No Cars Available,2016 22:09:42
5323,Airport,No Cars Available,2016 22:13:46
5320,Airport,No Cars Available,2016 22:13:58
5324,Airport,No Cars Available,2016 22:14:46
5329,Airport,No Cars Available,2016 22:15:42
5330,Airport,No Cars Available,2016 22:19:56
5331,Airport,No Cars Available,2016 22:20:30
5333,Airport,No Cars Available,2016 22:22:35
5332,City,No Cars Available,2016 22:22:39
5334,City,No Cars Available,2016 22:23:02
5339,City,No Cars Available,2016 22:28:16
5343,City,No Cars Available,2016 22:35:51
5346,Airport,No Cars Available,2016 22:46:35
5353,Airport,No Cars Available,2016 22:54:09
5351,City,No Cars Available,2016 22:54:12
5356,Airport,No Cars Available,2016 23:06:44
5355,City,No Cars Available,2016 23:10:05
5363,Airport,No Cars Available,2016 23:19:41
5362,Airport,No Cars Available,2016 23:22:24
5361,Airport,No Cars Available,2016 23:22:28
5365,City,No Cars Available,2016 23:24:27
5372,City,No Cars Available,2016 23:38:08
5369,Airport,No Cars Available,2016 23:39:47
5371,Airport,No Cars Available,2016 23:41:09
5375,Airport,No Cars Available,2016 23:42:27
5376,City,No Cars Available,2016 23:43:02
5378,Airport,No Cars Available,2016 23:52:06
6765,Airport,No Cars Available,2016 00:09:09
5388,Airport,No Cars Available,2016 00:19:05
5387,City,No Cars Available,2016 00:19:53
5389,Airport,No Cars Available,2016 00:20:15
5386,City,No Cars Available,2016 00:20:52
5390,Airport,No Cars Available,2016 00:26:36
5391,City,No Cars Available,2016 00:26:39
5393,Airport,No Cars Available,2016 00:30:35
5397,City,No Cars Available,2016 00:52:01
5395,Airport,No Cars Available,2016 00:53:01
5398,City,No Cars Available,2016 01:02:15
5401,City,No Cars Available,2016 01:04:28
5403,Airport,No Cars Available,2016 01:14:00
5405,Airport,No Cars Available,2016 01:20:44
5406,City,No Cars Available,2016 01:27:47
5407,Airport,No Cars Available,2016 01:31:34
5408,City,No Cars Available,2016 01:37:01
5411,Airport,No Cars Available,2016 01:43:11
5412,Airport,No Cars Available,2016 01:49:06
5413,Airport,No Cars Available,2016 01:50:12
5414,Airport,No Cars Available,2016 01:51:08
5415,City,No Cars Available,2016 01:51:17
5416,City,No Cars Available,2016 01:53:20
5417,Airport,No Cars Available,2016 01:59:17
5420,Airport,No Cars Available,2016 02:09:15
5427,City,No Cars Available,2016 02:20:24
5426,Airport,No Cars Available,2016 02:22:32
5429,Airport,No Cars Available,2016 02:38:44
5433,City,No Cars Available,2016 02:41:29
5432,Airport,No Cars Available,2016 02:42:51
5438,City,No Cars Available,2016 02:59:36
5436,City,No Cars Available,2016 02:59:38
5443,City,No Cars Available,2016 03:03:18
5441,City,No Cars Available,2016 03:06:28
5445,Airport,No Cars Available,2016 03:07:48
5442,Airport,No Cars Available,2016 03:08:38
5439,City,No Cars Available,2016 03:13:10
5449,City,No Cars Available,2016 03:18:52
5447,City,No Cars Available,2016 03:19:59
5450,City,No Cars Available,2016 03:21:40
5451,Airport,No Cars Available,2016 03:25:14
5446,City,No Cars Available,2016 03:25:23
5452,Airport,No Cars Available,2016 03:28:06
5456,Airport,No Cars Available,2016 03:45:59
5454,Airport,No Cars Available,2016 03:47:26
5458,Airport,No Cars Available,2016 04:00:41
5459,Airport,No Cars Available,2016 04:03:50
5461,Airport,No Cars Available,2016 04:10:18
5462,Airport,No Cars Available,2016 04:20:15
5463,Airport,No Cars Available,2016 04:20:46
5464,City,No Cars Available,2016 04:21:04
5465,Airport,No Cars Available,2016 04:29:02
5466,Airport,No Cars Available,2016 04:31:33
5468,City,No Cars Available,2016 04:37:39
5467,City,No Cars Available,2016 04:42:16
5490,City,No Cars Available,2016 04:50:21
5483,Airport,No Cars Available,2016 04:51:09
5482,City,No Cars Available,2016 04:51:13
5485,Airport,No Cars Available,2016 04:54:24
5491,City,No Cars Available,2016 04:56:23
5492,City,No Cars Available,2016 05:01:35
5504,City,No Cars Available,2016 05:05:11
5507,City,No Cars Available,2016 05:07:43
5509,City,No Cars Available,2016 05:08:36
5516,City,No Cars Available,2016 05:09:02
5527,City,No Cars Available,2016 05:17:35
5530,City,No Cars Available,2016 05:19:19
5528,City,No Cars Available,2016 05:19:40
5523,City,No Cars Available,2016 05:20:53
5532,City,No Cars Available,2016 05:22:55
5539,City,No Cars Available,2016 05:25:38
5542,City,No Cars Available,2016 05:28:04
5541,City,No Cars Available,2016 05:28:50
5546,City,No Cars Available,2016 05:33:09
5550,City,No Cars Available,2016 05:33:11
5561,City,No Cars Available,2016 05:40:28
5562,Airport,No Cars Available,2016 05:43:37
5563,City,No Cars Available,2016 05:45:23
5567,City,No Cars Available,2016 05:48:23
5571,City,No Cars Available,2016 05:52:11
5589,City,No Cars Available,2016 05:54:44
5574,City,No Cars Available,2016 05:55:11
5579,City,No Cars Available,2016 05:56:56
5588,City,No Cars Available,2016 05:58:33
5593,City,No Cars Available,2016 06:02:17
5599,City,No Cars Available,2016 06:09:11
5601,Airport,No Cars Available,2016 06:09:52
5595,City,No Cars Available,2016 06:10:06
5602,City,No Cars Available,2016 06:10:37
5592,City,No Cars Available,2016 06:10:58
5610,City,No Cars Available,2016 06:16:34
5607,City,No Cars Available,2016 06:18:51
5616,City,No Cars Available,2016 06:21:03
5611,City,No Cars Available,2016 06:21:15
5624,City,No Cars Available,2016 06:29:49
5625,City,No Cars Available,2016 06:31:11
5620,City,No Cars Available,2016 06:34:55
5633,City,No Cars Available,2016 06:41:27
5670,City,No Cars Available,2016 06:57:40
5657,City,No Cars Available,2016 07:01:00
5669,City,No Cars Available,2016 07:02:35
5658,City,No Cars Available,2016 07:03:18
5667,City,No Cars Available,2016 07:07:53
5680,City,No Cars Available,2016 07:08:09
5684,City,No Cars Available,2016 07:19:18
5695,City,No Cars Available,2016 07:26:20
5692,Airport,No Cars Available,2016 07:27:30
5693,City,No Cars Available,2016 07:27:37
5722,City,No Cars Available,2016 07:39:22
5712,City,No Cars Available,2016 07:39:41
5721,City,No Cars Available,2016 07:41:08
5727,City,No Cars Available,2016 07:41:36
